policy_id,customer_id,policy_type,policy_start_date,policy_end_date,annual_premium,agent_id,region,renewed_flag
6544,2118,Life,2021-12-30,2025-03-22,1399.0,99,South,Yes
6545,952,Home,2022-08-22,2025-05-30,2645.0,108,South,Yes
6546,1741,Home,2021-11-11,2025-11-05,1370.0,71,South,Yes
6547,848,Life,2023-12-19,2023-11-06,2026.0,22,South,Yes
6548,3052,Auto,2021-03-26,2022-09-04,451.0,51,South,Yes
6549,4698,Auto,2024-11-11,2022-01-01,1236.0,21,South,No
6550,3826,Auto,2021-12-19,2022-08-18,1349.0,31,South,Yes
6551,2262,Auto,2022-03-27,2025-01-02,1114.0,66,South,Yes
6552,1561,Auto,2024-09-02,2025-08-05,1830.0,71,South,Yes
6553,633,Life,2024-11-15,2024-04-03,2350.0,78,South,Yes
6554,485,Home,2023-09-15,2022-05-11,3408.0,80,South,Yes
6555,1766,Home,2022-02-22,2022-07-09,2231.0,6,South,Yes
6556,1995,Auto,2021-03-13,2022-02-26,506.0,112,South,No
6557,2563,Auto,2021-03-08,2024-09-08,3534.0,98,South,Yes
6558,2234,Home,2024-05-24,2024-11-14,2033.0,34,South,No
6559,2561,Home,2024-01-30,2023-07-30,2077.0,109,South,Yes
6560,3094,Home,2024-04-18,2023-10-13,2255.0,11,South,Yes
6561,3914,Home,2022-01-09,2024-01-29,1618.0,102,South,No
6562,1508,Auto,2023-01-16,2022-03-31,2446.0,43,South,No
6563,2755,Home,2022-05-30,2024-04-14,2300.0,26,South,Yes
6564,4674,Auto,2023-01-30,2022-02-10,1741.0,34,South,Yes
6565,4410,Home,2024-09-14,2025-01-01,2087.0,29,South,Yes
6566,3114,Home,2023-04-08,2023-01-19,1843.0,46,South,Yes
6567,4704,Home,2021-11-18,2023-10-13,1626.0,49,South,Yes
6568,632,Home,2024-11-13,2023-06-09,1660.0,93,South,Yes
6569,2200,Auto,2022-02-20,2024-09-24,1582.0,20,South,Yes
6570,2414,Home,2021-07-19,2025-10-11,2038.0,50,South,No
6571,1938,Auto,2024-09-16,2023-01-08,3474.0,107,South,Yes
6572,990,Auto,2022-06-22,2022-10-02,1944.0,22,South,Yes
6573,732,Auto,2023-03-22,2022-09-27,2098.0,105,South,Yes
6574,3804,Life,2021-12-19,2022-10-19,1781.0,90,South,Yes
6575,2328,Auto,2023-07-19,2022-01-06,2119.0,58,South,Yes
6576,3630,Auto,2022-10-07,2022-06-26,1794.0,57,South,Yes
6577,2798,Home,2024-04-25,2022-10-06,2198.0,102,South,Yes
6578,4248,Home,2021-04-27,2024-11-04,980.0,33,South,No
6579,2189,Home,2023-09-10,2023-12-24,2591.0,37,South,Yes
6580,2644,Home,2023-09-19,2025-12-16,2492.0,100,South,No
6581,2980,Home,2022-08-28,2024-09-25,1469.0,61,South,Yes
6582,3926,Auto,2023-05-02,2023-03-17,1103.0,53,South,Yes
6583,243,Life,2024-11-11,2025-11-11,1620.0,44,South,No
6584,2292,Home,2024-04-23,2025-03-21,2102.0,20,South,No
6585,314,Auto,2021-12-12,2023-04-16,1600.0,83,South,Yes
6586,1569,Home,2023-11-25,2025-08-11,2758.0,21,South,Yes
6587,4594,Home,2022-04-02,2024-11-06,3177.0,24,South,Yes
6588,4556,Auto,2022-10-03,2024-03-14,1300.0,104,South,Yes
6589,2627,Home,2024-12-30,2024-12-28,969.0,118,South,Yes
6590,4927,Home,2021-11-22,2023-09-04,1880.0,10,South,Yes
6591,4670,Auto,2021-12-22,2025-07-06,2280.0,71,South,Yes
6592,127,Auto,2021-11-14,2024-07-07,1887.0,93,South,Yes
6593,2250,Home,2022-04-13,2025-05-11,2442.0,83,South,Yes
6594,2522,Home,2022-06-30,2024-03-11,2489.0,91,South,Yes
6595,4847,Home,2021-08-05,2024-05-10,2755.0,59,South,Yes
6596,3133,Auto,2021-07-20,2024-12-25,1089.0,32,South,Yes
6597,2373,Home,2022-09-03,2025-04-18,2463.0,23,South,Yes
6598,1645,Auto,2021-02-25,2025-11-08,2853.0,52,South,No
6599,3723,Home,2021-03-28,2025-11-08,1968.0,116,South,Yes
6600,2586,Health,2021-09-10,2023-03-09,1741.0,80,South,Yes
6601,4185,Life,2024-07-02,2024-02-22,2092.0,82,South,Yes
6602,606,Life,2024-05-25,2023-07-09,941.0,79,South,Yes
6603,128,Home,2023-04-28,2024-02-28,1394.0,43,South,Yes
6604,3165,Life,2022-04-19,2025-11-20,976.0,93,South,Yes
6605,4781,Life,2021-06-30,2022-09-06,1371.0,36,South,No
6606,4814,Life,2022-12-27,2025-01-14,1595.0,116,South,Yes
6607,4739,Auto,2024-04-18,2024-12-30,2019.0,59,South,Yes
6608,3125,Home,2021-01-16,2022-06-07,1871.0,113,South,Yes
6609,2945,Home,2023-08-04,2025-12-25,2031.0,114,South,Yes
6610,2001,Home,2021-07-14,2023-03-05,3356.0,19,South,No
6611,1638,Home,2023-09-10,2025-09-14,1859.0,58,South,Yes
6612,1068,Home,2023-02-18,2023-09-17,1719.0,16,South,Yes
6613,1997,Home,2021-05-01,2023-10-07,1049.0,100,South,No
6614,1775,Home,2024-01-04,2025-03-10,2461.0,1,South,Yes
6615,4231,Auto,2023-02-27,2023-03-15,3161.0,61,South,Yes
6616,1749,Auto,2023-03-01,2025-11-26,1940.0,55,South,Yes
6617,919,Auto,2021-07-18,2023-11-24,4535.0,60,South,No
6618,2440,Home,2022-05-10,2022-05-31,1629.0,110,South,No
6619,1216,Auto,2023-09-12,2024-01-29,2465.0,24,South,Yes
6620,3067,Auto,2024-11-28,2022-02-19,3950.0,117,South,Yes
6621,3538,Auto,2024-06-18,2024-10-27,1708.0,68,South,No
6622,943,Home,2022-07-09,2023-02-06,3214.0,116,South,No
6623,823,Home,2024-08-30,2022-11-28,1297.0,72,South,Yes
6624,4792,Auto,2024-08-02,2023-09-19,3587.0,46,South,Yes
6625,4201,Auto,2023-07-20,2024-10-21,2043.0,4,South,Yes
6626,1659,Auto,2022-06-14,2022-04-01,1859.0,12,South,No
6627,4459,Home,2021-03-04,2022-01-18,2058.0,5,South,No
6628,3485,Auto,2021-08-18,2022-05-28,3433.0,66,South,Yes
6629,1600,Auto,2023-04-18,2022-06-30,2808.0,14,South,No
6630,2430,Home,2023-04-04,2023-08-15,1174.0,45,South,Yes
6631,2493,Home,2023-03-05,2024-04-23,2323.0,60,South,Yes
6632,4484,Home,2023-06-08,2024-10-28,1118.0,97,South,No
6633,2877,Home,2024-01-16,2024-12-09,1395.0,96,South,No
6634,4200,Auto,2024-06-21,2024-01-27,1349.0,23,South,Yes
6635,833,Home,2023-10-04,2025-03-22,1701.0,37,South,Yes
6636,3587,Auto,2021-01-29,2024-07-14,1845.0,95,South,No
6637,964,Home,2021-09-21,2024-07-29,1598.0,25,South,Yes
6638,1146,Auto,2023-02-01,2023-07-19,528.0,95,South,No
6639,3468,Auto,2022-04-11,2022-07-08,2951.0,71,South,Yes
6640,3154,Home,2024-08-18,2022-06-20,1715.0,82,South,No
6641,2896,Home,2024-09-19,2022-12-10,2278.0,34,South,Yes
6642,3162,Home,2022-01-11,2024-12-04,1303.0,55,South,Yes
6643,2273,Home,2024-06-24,2022-06-26,1814.0,80,South,Yes
6644,3895,Auto,2024-08-07,2024-11-09,1749.0,20,South,Yes
6645,1950,Home,2023-02-25,2022-06-29,1569.0,40,South,No
6646,2235,Life,2023-08-16,2025-06-10,2430.0,74,South,No
6647,528,Home,2021-03-02,2022-04-25,2308.0,107,South,Yes
6648,4890,Auto,2021-02-20,2025-07-10,6165.0,116,South,Yes
6649,4246,Home,2024-10-17,2023-12-16,2268.0,115,South,Yes
6650,4581,Auto,2024-12-25,2024-12-26,2307.0,4,South,Yes
6651,4799,Life,2024-11-16,2025-04-18,3308.0,84,South,Yes
6652,830,Auto,2021-04-01,2024-03-20,1673.0,76,South,No
6653,2169,Auto,2022-01-25,2025-06-09,1112.0,10,South,Yes
6654,4532,Auto,2022-07-18,2025-01-17,1983.0,34,South,No
6655,2740,Auto,2022-08-18,2024-02-28,1720.0,13,South,Yes
6656,4583,Auto,2024-12-25,2024-08-24,1708.0,53,South,Yes
6657,4134,Health,2022-02-04,2023-01-20,2828.0,86,South,Yes
6658,4064,Home,2023-12-22,2024-03-13,2065.0,56,South,Yes
6659,4946,Auto,2022-01-30,2023-04-14,1782.0,73,South,Yes
6660,3934,Auto,2023-12-16,2023-11-14,3461.0,9,South,Yes
6661,330,Auto,2022-10-19,2025-02-02,3316.0,19,South,Yes
6662,466,Home,2022-07-26,2022-10-18,2156.0,55,South,Yes
6663,1370,Home,2023-04-14,2024-07-07,1048.0,98,South,Yes
6664,742,Auto,2022-03-22,2024-10-24,1245.0,30,South,Yes
6665,2542,Auto,2022-05-15,2022-07-21,1772.0,94,South,Yes
6666,3961,Home,2021-06-28,2024-09-24,2739.0,65,South,Yes
6667,1505,Auto,2023-03-25,2022-02-09,1148.0,93,South,No
6668,1524,Auto,2022-06-04,2024-04-28,2125.0,46,South,Yes
6669,3928,Life,2024-04-10,2025-02-11,677.0,72,South,Yes
6670,4522,Auto,2024-06-01,2022-03-03,1484.0,3,South,No
6671,3349,Auto,2021-08-07,2022-09-23,2089.0,63,South,Yes
6672,3582,Home,2022-01-10,2024-09-24,2373.0,3,South,Yes
6673,1825,Auto,2024-09-23,2023-11-11,2133.0,99,South,Yes
6674,4421,Auto,2023-04-22,2024-07-17,1349.0,77,South,Yes
6675,4325,Life,2021-09-30,2023-07-14,5944.0,108,South,Yes
6676,2117,Home,2022-10-04,2024-01-19,1888.0,72,South,Yes
6677,2615,Life,2023-02-10,2022-02-19,1915.0,8,South,Yes
6678,4458,Life,2021-01-24,2023-10-03,1086.0,47,South,Yes
6679,1130,Home,2024-08-27,2023-06-01,1323.0,5,South,Yes
6680,3848,Home,2024-08-25,2024-12-08,1782.0,9,South,No
6681,3238,Home,2023-06-08,2024-09-27,1877.0,2,South,Yes
6682,1573,Home,2022-01-04,2025-06-30,1997.0,100,South,Yes
6683,4399,Home,2021-08-07,2024-07-30,1563.0,38,South,No
6684,4550,Life,2022-04-10,2023-09-15,2336.0,104,South,Yes
6685,2894,Auto,2021-01-28,2025-11-18,1109.0,96,South,No
6686,4503,Home,2024-12-24,2023-02-13,2829.0,34,South,Yes
6687,4459,Life,2024-08-23,2023-11-04,2790.0,104,South,No
6688,4888,Auto,2023-06-13,2023-08-25,2475.0,29,South,Yes
6689,4462,Home,2022-01-03,2022-02-20,1269.0,100,South,Yes
6690,2144,Auto,2021-09-06,2025-06-18,2539.0,88,South,No
6691,2348,Auto,2023-11-23,2023-01-24,2180.0,63,South,Yes
6692,3458,Life,2023-06-09,2022-01-05,2451.0,85,South,Yes
6693,3630,Life,2021-02-04,2025-02-19,1252.0,61,South,No
6694,4388,Home,2024-12-16,2024-12-03,1285.0,38,South,Yes
6695,3321,Auto,2023-06-20,2024-10-25,1888.0,48,South,No
6696,823,Auto,2022-06-22,2022-09-02,1684.0,114,South,Yes
6697,3049,Auto,2021-05-18,2024-03-30,1556.0,53,South,Yes
6698,2756,Auto,2021-12-10,2022-04-05,1242.0,30,South,Yes
6699,1234,Auto,2022-06-04,2024-05-09,1510.0,17,South,Yes
6700,1399,Auto,2022-10-06,2022-07-12,2932.0,116,South,No
6701,4899,Life,2023-06-29,2025-06-19,1309.0,69,South,Yes
6702,4016,Home,2024-11-06,2024-06-11,895.0,65,South,Yes
6703,2206,Auto,2024-12-25,2023-06-06,1208.0,61,South,Yes
6704,2493,Auto,2023-08-22,2024-05-27,1877.0,83,South,No
6705,2154,Home,2021-05-25,2023-03-27,1506.0,105,South,No
6706,2682,Life,2021-01-11,2023-05-16,2031.0,43,South,Yes
6707,4360,Life,2022-11-12,2024-06-28,2157.0,10,South,Yes
6708,3734,Home,2022-05-07,2023-04-28,1723.0,52,South,No
6709,3280,Home,2023-03-06,2024-03-10,1305.0,20,South,Yes
6710,4830,Life,2024-04-10,2024-05-20,1370.0,68,South,No
6711,1446,Auto,2024-12-27,2022-10-10,2711.0,25,South,Yes
6712,4047,Auto,2024-03-17,2022-05-07,1707.0,23,South,Yes
6713,909,Auto,2022-06-18,2023-04-22,1956.0,42,South,Yes
6714,378,Home,2022-06-26,2022-01-18,2614.0,29,South,Yes
6715,4100,Auto,2023-08-16,2025-05-24,1297.0,76,South,No
6716,385,Home,2022-07-29,2024-12-08,1665.0,86,South,Yes
6717,814,Auto,2024-04-25,2025-08-27,3039.0,51,South,Yes
6718,3078,Auto,2021-01-02,2023-08-29,1635.0,1,South,No
6719,1833,Home,2022-01-10,2022-07-13,2196.0,18,South,Yes
6720,1697,Home,2023-09-19,2025-04-27,2014.0,112,South,Yes
6721,4022,Auto,2021-02-03,2024-01-24,2130.0,116,South,Yes
6722,869,Auto,2022-05-22,2024-05-11,2270.0,78,South,Yes
6723,146,Life,2021-07-12,2022-03-05,3441.0,103,South,Yes
6724,4947,Life,2023-01-28,2022-05-22,2569.0,48,South,Yes
6725,1,Auto,2023-07-06,2024-07-20,2074.0,108,South,Yes
6726,848,Home,2023-04-30,2023-01-08,1627.0,112,South,Yes
6727,1023,Auto,2021-07-12,2022-04-14,1537.0,65,South,Yes
6728,3158,Auto,2024-09-16,2025-06-18,1678.0,111,South,Yes
6729,3595,Life,2021-01-02,2025-02-02,2877.0,69,South,Yes
6730,3079,Auto,2023-09-25,2025-08-11,1424.0,27,South,Yes
6731,4604,Auto,2022-12-02,2022-05-31,2085.0,19,South,Yes
6732,4736,Auto,2023-05-05,2025-06-16,997.0,63,South,Yes
6733,3449,Home,2022-07-30,2025-03-11,2507.0,41,South,Yes
6734,4813,Home,2024-02-03,2024-07-28,2573.0,70,South,No
6735,1282,Auto,2024-03-24,2024-11-11,2042.0,70,South,Yes
6736,1369,Home,2023-04-21,2024-04-14,1900.0,63,South,Yes
6737,3587,Auto,2022-04-13,2024-06-15,1949.0,51,South,Yes
6738,1219,Auto,2022-02-23,2023-12-28,1943.0,49,South,No
6739,584,Home,2022-03-11,2024-07-09,1937.0,7,South,Yes
6740,3077,Auto,2022-06-11,2022-02-10,2534.0,25,South,Yes
6741,2955,Home,2023-06-11,2022-12-10,3409.0,61,South,Yes
6742,2909,Home,2023-01-04,2022-12-31,2314.0,37,South,Yes
6743,176,Auto,2024-09-30,2024-01-31,3110.0,76,South,Yes
6744,2556,Auto,2023-10-23,2022-02-12,1954.0,75,South,Yes
6745,2762,Home,2022-09-09,2024-10-19,1488.0,36,South,Yes
6746,3639,Life,2021-10-13,2024-11-24,1178.0,74,South,Yes
6747,4704,Auto,2023-01-01,2022-12-10,2089.0,39,South,Yes
6748,3814,Home,2024-12-17,2023-01-08,2297.0,45,South,Yes
6749,3361,Life,2021-09-22,2022-02-19,1238.0,78,South,Yes
6750,2897,Life,2024-02-18,2023-03-17,1913.0,76,South,Yes
6751,4004,Home,2022-03-06,2022-01-24,2928.0,64,South,Yes
6752,4418,Home,2023-12-21,2024-04-01,2263.0,6,South,Yes
6753,3467,Auto,2023-07-07,2025-11-26,1802.0,13,South,Yes
6754,437,Life,2023-01-27,2022-06-07,2805.0,27,South,Yes
6755,3490,Auto,2021-09-17,2022-04-25,3268.0,39,South,Yes
6756,553,Home,2022-03-15,2022-08-14,1967.0,2,South,Yes
6757,2848,Health,2022-08-02,2025-01-17,2474.0,37,South,Yes
6758,1152,Auto,2023-03-29,2024-08-11,2252.0,110,South,Yes
6759,4637,Home,2024-04-25,2022-04-11,3478.0,47,South,Yes
6760,1798,Auto,2021-02-22,2024-10-12,1625.0,90,South,Yes
6761,3240,Home,2023-05-07,2025-07-23,1447.0,11,South,Yes
6762,413,Auto,2024-12-31,2022-02-12,973.0,63,South,Yes
6763,4589,Auto,2023-08-27,2025-06-21,1492.0,115,South,Yes
6764,1185,Home,2022-08-13,2025-04-10,2397.0,4,South,No
6765,3725,Home,2022-02-15,2023-06-08,2185.0,107,South,Yes
6766,1087,Life,2021-12-06,2025-06-05,2124.0,84,South,Yes
6767,3777,Home,2022-12-05,2024-05-06,2241.0,111,South,Yes
6768,4653,Home,2021-03-17,2023-06-11,1194.0,10,South,Yes
6769,389,Auto,2023-07-02,2025-08-06,1757.0,24,South,No
6770,1373,Home,2023-12-28,2022-11-03,563.0,103,South,Yes
6771,1867,Auto,2024-06-21,2023-03-02,2721.0,61,South,No
6772,4249,Home,2024-06-12,2023-06-14,3169.0,82,South,Yes
6773,2268,Home,2021-12-26,2022-11-22,990.0,68,South,Yes
6774,2475,Home,2024-03-12,2025-02-27,1613.0,95,South,Yes
6775,2311,Auto,2023-04-05,2022-05-23,5626.0,58,South,Yes
6776,2992,Auto,2022-06-11,2025-03-05,2488.0,106,South,Yes
6777,3575,Life,2021-05-07,2025-09-24,1766.0,50,South,No
6778,2453,Home,2022-01-06,2024-01-23,1727.0,95,South,Yes
6779,3069,Auto,2022-01-29,2024-05-07,1944.0,102,South,Yes
6780,887,Home,2021-01-26,2022-09-10,3353.0,92,South,Yes
6781,3534,Auto,2023-09-24,2022-09-03,3146.0,14,South,Yes
6782,4139,Auto,2021-05-15,2023-02-07,1841.0,51,South,Yes
6783,1992,Auto,2021-09-14,2022-03-19,1340.0,14,South,Yes
6784,97,Home,2021-05-28,2025-07-07,3201.0,72,South,Yes
6785,2467,Home,2024-06-28,2024-12-25,1605.0,76,South,Yes
6786,4836,Auto,2021-09-10,2024-12-20,2261.0,29,South,No
6787,666,Auto,2022-06-20,2025-12-14,2011.0,106,South,No
6788,4061,Home,2024-04-07,2025-10-18,1145.0,93,South,No
6789,2734,Home,2024-04-26,2023-10-05,2389.0,120,South,Yes
6790,3525,Auto,2021-07-25,2022-03-20,2390.0,21,South,No
6791,2892,Home,2022-12-21,2022-09-07,1688.0,104,South,Yes
6792,3210,Auto,2022-03-27,2022-02-21,4218.0,2,South,No
6793,1725,Home,2023-01-08,2024-01-30,1582.0,14,South,Yes
6794,1015,Auto,2021-01-24,2022-01-20,1321.0,108,South,No
6795,4746,Auto,2023-11-06,2025-05-30,2485.0,53,South,Yes
6796,1573,Home,2022-05-11,2022-09-22,2011.0,22,South,Yes
6797,1598,Auto,2022-08-31,2023-06-16,2442.0,15,South,Yes
6798,3733,Auto,2024-03-15,2023-06-01,1721.0,15,South,Yes
6799,965,Life,2023-02-14,2024-12-05,3156.0,100,South,Yes
6800,997,Life,2024-10-05,2024-03-04,2163.0,74,South,Yes
6801,2692,Home,2022-02-20,2025-08-11,3536.0,74,South,Yes
6802,1738,Home,2024-10-30,2022-07-28,3528.0,7,South,Yes
6803,1046,Home,2021-10-03,2022-05-27,2367.0,29,South,Yes
6804,2865,Home,2022-03-19,2022-12-18,2296.0,101,South,No
6805,1625,Auto,2024-09-26,2025-01-21,1808.0,55,South,Yes
6806,1668,Home,2023-04-26,2024-07-03,2644.0,24,South,No
6807,3008,Auto,2024-07-02,2023-10-01,3091.0,76,South,Yes
6808,3239,Auto,2021-08-14,2025-04-10,2411.0,83,South,Yes
6809,4421,Auto,2024-06-05,2025-11-11,3130.0,1,South,Yes
6810,4745,Home,2021-09-04,2023-05-18,1240.0,49,South,Yes
6811,2829,Home,2022-03-02,2025-05-06,1273.0,55,South,Yes
6812,429,Home,2023-08-07,2022-11-18,2449.0,27,South,Yes
6813,3882,Auto,2022-01-20,2022-12-25,1690.0,16,South,Yes
6814,4450,Home,2023-07-13,2025-09-26,1630.0,30,South,Yes
6815,4399,Home,2021-06-18,2024-06-11,446.0,20,South,No
6816,1368,Auto,2021-09-25,2023-02-18,964.0,4,South,Yes
6817,72,Life,2022-11-12,2022-05-22,1496.0,61,South,Yes
6818,495,Home,2024-06-21,2024-10-12,2029.0,36,South,Yes
6819,1977,Auto,2022-02-22,2022-10-06,1933.0,113,South,No
6820,2894,Auto,2021-05-29,2022-04-07,966.0,53,South,Yes
6821,1289,Life,2022-05-29,2023-05-22,2724.0,5,South,Yes
6822,2097,Auto,2022-01-30,2024-09-18,2410.0,38,South,No
6823,421,Auto,2024-01-11,2025-04-27,1296.0,22,South,Yes
6824,4464,Auto,2024-11-21,2024-03-26,1727.0,115,South,Yes
6825,1724,Home,2024-11-27,2023-02-28,1629.0,45,South,Yes
6826,1088,Auto,2023-05-18,2025-01-14,912.0,87,South,Yes
6827,531,Auto,2024-07-26,2023-11-11,3240.0,21,South,Yes
6828,1853,Home,2023-10-13,2023-02-24,1546.0,8,South,Yes
6829,650,Life,2024-03-10,2022-05-07,1795.0,11,South,Yes
6830,4116,Auto,2022-06-18,2024-04-23,3264.0,76,South,No
6831,1895,Auto,2023-07-03,2022-11-20,1864.0,3,South,Yes
6832,647,Home,2024-12-24,2022-05-28,3472.0,112,South,Yes
6833,1667,Home,2021-08-29,2023-03-21,2992.0,90,South,Yes
6834,3593,Home,2023-02-10,2025-05-25,2537.0,21,South,Yes
6835,4085,Auto,2022-07-24,2022-04-16,2169.0,118,South,Yes
6836,2969,Auto,2023-08-24,2023-10-17,1641.0,36,South,Yes
6837,3313,Home,2024-09-29,2025-07-09,3390.0,58,South,No
6838,2218,Auto,2024-05-21,2024-10-02,3516.0,54,South,Yes
6839,4103,Home,2024-12-26,2025-02-13,1558.0,30,South,Yes
6840,4161,Home,2023-05-19,2022-04-28,1399.0,110,South,Yes
6841,1990,Home,2024-08-20,2023-11-21,1457.0,42,South,No
6842,162,Auto,2023-08-06,2025-01-09,1251.0,101,South,No
6843,4859,Home,2023-12-19,2025-11-05,1471.0,67,South,No
6844,3824,Auto,2022-07-27,2024-04-18,2425.0,45,South,Yes
6845,3804,Auto,2024-06-18,2024-07-17,3258.0,21,South,Yes
6846,1763,Auto,2024-03-09,2024-04-14,1463.0,57,South,Yes
6847,2695,Home,2023-08-22,2023-08-16,2161.0,10,South,No
6848,1840,Home,2024-08-03,2025-09-24,2814.0,22,South,Yes
6849,245,Home,2022-12-31,2022-08-29,1851.0,53,South,Yes
6850,3899,Home,2024-07-08,2023-10-06,2134.0,26,South,Yes
6851,2887,Auto,2022-10-10,2022-01-11,6376.0,14,South,Yes
6852,2947,Auto,2021-11-11,2023-10-19,1940.0,112,South,Yes
6853,2398,Home,2024-08-21,2022-11-27,2797.0,116,South,Yes
6854,4225,Auto,2024-07-15,2025-06-08,567.0,1,South,Yes
6855,294,Auto,2022-02-12,2023-12-01,2231.0,24,South,Yes
6856,3558,Auto,2021-07-20,2025-05-12,1145.0,53,South,Yes
6857,4387,Auto,2021-12-28,2025-07-23,3141.0,59,South,Yes
6858,1161,Auto,2024-12-29,2022-10-13,2183.0,99,South,Yes
6859,2094,Home,2024-04-18,2023-01-01,1754.0,35,South,Yes
6860,3018,Auto,2023-06-07,2024-04-03,1429.0,27,South,Yes
6861,2151,Home,2024-10-13,2025-11-16,1656.0,113,South,Yes
6862,687,Auto,2022-10-23,2023-08-12,2271.0,40,South,Yes
6863,858,Auto,2022-01-05,2024-03-10,1673.0,104,South,Yes
6864,2009,Home,2022-10-29,2025-11-11,3288.0,14,South,Yes
6865,1587,Home,2021-11-01,2023-07-10,1766.0,89,South,Yes
6866,4535,Home,2022-04-07,2024-09-15,732.0,55,South,Yes
6867,2113,Auto,2021-11-17,2025-10-30,1886.0,98,South,Yes
6868,713,Home,2022-08-07,2024-12-05,1166.0,74,South,Yes
6869,1423,Home,2021-11-13,2023-04-09,2050.0,88,South,No
6870,1457,Home,2023-05-24,2023-06-16,2323.0,67,South,Yes
6871,3013,Auto,2021-01-14,2023-09-15,1557.0,112,South,No
6872,2630,Home,2022-06-13,2023-12-31,2418.0,41,South,Yes
6873,1520,Auto,2023-08-28,2024-10-24,1555.0,66,South,Yes
6874,356,Auto,2023-03-28,2025-11-18,2130.0,18,South,Yes
6875,4885,Home,2022-05-17,2022-06-06,2054.0,78,South,Yes
6876,4111,Life,2024-02-07,2022-08-17,3198.0,119,South,Yes
6877,2990,Life,2021-05-12,2023-11-18,752.0,84,South,Yes
6878,1841,Life,2023-02-03,2025-08-07,1965.0,111,South,Yes
6879,3604,Home,2023-08-23,2023-12-25,1584.0,27,South,Yes
6880,1776,Home,2023-02-26,2022-02-17,1793.0,99,South,Yes
6881,2131,Auto,2022-10-13,2023-06-26,3170.0,95,South,Yes
6882,4721,Home,2024-02-26,2022-10-30,1970.0,56,South,Yes
6883,2578,Home,2024-05-24,2025-03-06,1848.0,48,South,No
6884,973,Auto,2022-08-18,2024-02-24,2159.0,82,South,Yes
6885,2333,Home,2022-08-10,2025-02-17,1355.0,83,South,Yes
6886,2863,Auto,2022-06-25,2025-03-24,1547.0,26,South,Yes
6887,742,Home,2023-11-08,2024-08-26,2011.0,82,South,Yes
6888,2393,Home,2021-07-21,2023-06-19,3528.0,1,South,Yes
6889,2004,Life,2021-09-30,2022-08-23,1083.0,68,South,Yes
6890,3139,Home,2022-09-22,2025-06-06,2496.0,53,South,Yes
6891,2210,Life,2022-04-13,2025-10-14,1258.0,80,South,Yes
6892,3866,Auto,2022-04-14,2025-07-31,1567.0,88,South,Yes
6893,4696,Auto,2023-06-16,2024-03-10,1212.0,102,South,Yes
6894,3697,Home,2022-01-04,2024-11-24,1001.0,41,South,Yes
6895,506,Health,2021-10-01,2025-02-26,1217.0,97,South,No
6896,2259,Home,2022-02-25,2022-02-13,2314.0,34,South,No
6897,3719,Home,2024-09-01,2022-07-10,2440.0,101,South,Yes
6898,2849,Home,2023-05-09,2022-06-11,1117.0,76,South,No
6899,4035,Auto,2022-03-02,2023-11-04,1839.0,53,South,Yes
6900,4193,Auto,2022-09-16,2022-06-16,2045.0,61,South,Yes
6901,2199,Auto,2024-06-25,2022-08-01,1342.0,23,South,Yes
6902,384,Auto,2023-08-07,2025-11-11,2279.0,42,South,No
6903,807,Auto,2024-05-08,2022-05-03,1936.0,118,South,Yes
6904,1269,Home,2021-07-11,2022-07-24,2110.0,89,South,Yes
6905,393,Home,2023-02-26,2022-01-09,1205.0,47,South,Yes
6906,908,Home,2023-07-09,2025-11-29,2096.0,17,South,Yes
6907,1498,Auto,2021-07-02,2024-08-23,2334.0,119,South,No
6908,4072,Auto,2021-06-17,2025-02-17,1513.0,114,South,Yes
6909,3569,Home,2021-06-08,2025-05-21,2974.0,40,South,Yes
6910,1035,Home,2022-08-14,2023-11-17,2275.0,14,South,No
6911,1713,Home,2024-05-11,2025-04-08,1941.0,109,South,Yes
6912,3482,Life,2022-05-27,2023-04-30,1094.0,78,South,Yes
6913,1682,Auto,2023-04-26,2022-10-23,1666.0,8,South,Yes
6914,2720,Home,2024-02-11,2024-11-26,2487.0,28,South,Yes
6915,599,Auto,2023-03-29,2022-08-28,2166.0,103,South,Yes
6916,4870,Home,2021-10-11,2022-10-24,1665.0,74,South,Yes
6917,3732,Home,2021-03-02,2022-01-03,1482.0,104,South,No
6918,4508,Auto,2021-01-17,2022-08-10,1848.0,88,South,No
6919,1939,Auto,2022-03-31,2025-11-29,1993.0,33,South,Yes
6920,1561,Home,2023-01-12,2022-11-01,2037.0,91,South,Yes
6921,153,Home,2021-12-17,2023-03-31,2425.0,86,South,No
6922,1202,Auto,2021-10-01,2024-04-10,1485.0,24,South,No
6923,4021,Auto,2023-03-18,2025-03-07,1214.0,11,South,Yes
6924,3667,Home,2024-11-22,2025-06-19,2384.0,45,South,Yes
6925,400,Auto,2023-11-28,2023-08-25,2113.0,76,South,No
6926,3502,Life,2021-04-28,2022-10-13,6504.0,50,South,Yes
6927,3686,Auto,2024-08-11,2025-06-25,2483.0,86,South,Yes
6928,4221,Auto,2023-09-28,2022-10-05,1639.0,49,South,Yes
6929,4842,Life,2022-12-31,2023-12-20,1154.0,59,South,No
6930,3050,Auto,2022-11-17,2022-01-16,3579.0,116,South,Yes
6931,2075,Home,2023-04-17,2025-01-13,1388.0,115,South,Yes
6932,1042,Home,2021-09-30,2022-09-21,1679.0,55,South,No
