claim_id,policy_id,customer_id,adjuster_id,claim_date,claim_type,claim_amount,claim_status,days_to_settle,fraud_flag,fraud_score,region
12329,454,511,35,2022-06-18,Auto,16771.0,Approved,54,0,0.09,South
12330,1549,4360,12,2022-12-31,Auto,14921.0,Approved,34,0,0.32,South
12331,7453,1953,5,2023-04-19,Home,17814.0,Approved,40,1,0.89,South
12332,7781,4042,2,2023-03-29,Auto,352.0,Approved,21,0,0.93,South
12333,6011,3778,29,2024-10-07,Auto,7158.0,Pending,13,0,0.47,South
12334,216,936,22,2025-08-08,Home,15799.0,Denied,42,0,0.37,South
12335,4274,3670,36,2025-08-27,Auto,13576.0,Approved,43,1,0.18,South
12336,4183,1088,27,2024-01-02,Life,12273.0,Pending,36,0,0.58,South
12337,2247,3868,8,2024-09-12,Home,14865.0,Approved,19,0,0.75,South
12338,5937,4558,13,2023-03-23,Home,12225.0,Denied,8,0,0.89,South
12339,986,4716,24,2024-03-13,Auto,6880.0,Approved,10,0,0.07,South
12340,3299,4412,31,2022-04-06,Home,2397.0,Approved,5,0,0.2,South
12341,7079,4708,,2022-01-30,Home,14293.0,Denied,22,0,0.06,South
12342,162,1274,7,2024-05-14,Home,5310.0,Approved,13,0,0.07,South
12343,7456,4910,4,2021-05-09,Auto,9665.0,Approved,45,0,0.67,South
12344,5134,1256,16,2021-11-27,Home,5009.0,Approved,24,1,0.37,South
12345,3005,2719,3,2021-10-23,Auto,16074.0,Denied,18,0,0.43,South
12346,250,2729,3,2021-06-09,Life,14016.0,Approved,23,0,0.3,South
12347,609,3678,20,2023-06-14,Auto,1656.0,Approved,46,0,0.59,South
12348,188,772,38,2023-12-17,Home,16698.0,Approved,9,0,0.38,South
12349,38,3165,38,2024-07-22,Home,8630.0,Denied,8,0,0.48,South
12350,7444,2248,36,2024-05-05,Home,5391.0,Approved,15,0,0.83,South
12351,3817,68,34,2024-08-08,Life,8906.0,Denied,22,0,0.11,South
12352,7222,4941,9,2023-06-01,Auto,1714.0,Denied,32,0,0.88,South
12353,4587,428,32,2023-04-23,Auto,4740.0,Approved,46,0,0.82,South
12354,2946,770,33,2025-06-27,Home,17136.0,Pending,30,0,0.31,South
12355,482,3217,37,2023-04-01,Auto,12947.0,Approved,48,0,0.54,South
12356,3105,286,37,2022-10-06,Life,16695.0,Denied,32,0,0.18,South
12357,1586,4896,21,2024-01-09,Home,17143.0,Approved,12,0,0.48,South
12358,438,4892,40,2024-04-03,Home,13983.0,Approved,35,0,0.11,South
12359,7801,2443,25,2022-07-10,Auto,15417.0,Pending,52,0,0.39,South
12360,3952,3946,21,2024-05-31,Home,15462.0,Approved,42,0,0.12,South
12361,7586,2978,19,2025-03-17,Home,8919.0,Approved,41,0,0.02,South
12362,696,2023,3,2023-12-24,Life,16926.0,Denied,29,0,0.68,South
12363,2953,3257,9,2022-07-20,Auto,14246.0,Approved,17,0,0.37,South
12364,5089,2378,17,2021-02-22,Auto,17886.0,Approved,61,0,0.27,South
12365,103,2563,1,2024-08-23,Home,15472.0,Denied,10,0,0.68,South
12366,7817,250,29,2021-10-24,Home,16318.0,Approved,46,0,0.48,South
12367,6255,1567,7,2022-06-13,Home,9264.0,Approved,29,0,0.63,South
12368,3999,4894,16,2024-12-12,Home,17408.0,Denied,39,0,0.13,South
12369,2439,4520,6,2021-08-20,Home,5087.0,Approved,33,0,0.24,South
12370,1562,2794,27,2024-06-23,Auto,17155.0,Approved,4,0,0.77,South
12371,4803,2391,24,2021-08-13,Auto,17009.0,,58,0,0.87,South
12372,7856,4732,29,2025-02-13,Home,11198.0,Denied,13,0,0.96,South
12373,31,2052,17,2023-12-10,Auto,16794.0,Approved,30,0,0.38,South
12374,987,606,33,2024-01-11,Life,9515.0,Denied,46,0,0.51,South
12375,249,1293,26,2021-08-17,Home,8101.0,Approved,32,0,0.84,South
12376,3199,2324,34,2024-06-10,Home,16811.0,Approved,56,0,0.31,South
12377,867,1782,25,2023-05-24,Home,16895.0,Approved,48,0,0.37,South
12378,6125,550,5,2024-06-19,Auto,12617.0,Pending,57,0,0.32,South
12379,2091,3578,6,2025-01-19,Home,7003.0,Approved,5,0,0.02,South
12380,5265,2814,19,2023-06-05,Auto,9031.0,Denied,40,0,0.08,South
12381,4877,4823,31,2023-03-10,Home,15503.0,Approved,55,0,0.7,South
12382,3902,2538,,2023-05-13,Auto,16893.0,Approved,3,0,0.35,South
12383,7374,1651,10,2024-03-19,Home,16321.0,Denied,39,0,0.49,South
12384,3102,726,5,2022-07-20,Home,16686.0,Approved,25,0,0.41,South
12385,3082,2620,38,2021-04-09,Auto,8866.0,Denied,56,0,0.31,South
12386,944,2105,26,2024-06-18,Home,15555.0,Denied,27,0,0.78,South
12387,2649,3691,34,2024-07-20,Home,4845.0,Approved,25,0,0.23,South
12388,5379,4410,5,2023-07-12,Auto,2360.0,Approved,45,0,0.34,South
12389,4911,4972,24,2022-08-05,Auto,16274.0,Approved,52,0,0.14,South
12390,4586,2263,31,2022-07-24,Home,13688.0,Approved,62,0,0.95,South
12391,1340,1233,29,2022-01-14,Auto,16630.0,Denied,39,0,0.32,South
12392,6081,2615,31,2024-07-06,Home,5460.0,Denied,20,1,0.62,South
12393,4348,4250,22,2025-09-25,Auto,12186.0,Approved,39,0,0.43,South
12394,6889,30,15,2023-09-29,Life,15653.0,Approved,3,0,0.16,South
12395,6569,4909,31,2025-05-04,Home,3735.0,Denied,49,0,0.94,South
12396,7856,3050,15,2024-12-08,Life,1517.0,Approved,18,0,0.93,South
12397,2266,2237,33,2022-10-03,Auto,13533.0,Approved,5,0,0.02,South
12398,6880,702,8,2023-12-17,Auto,903.0,Denied,42,0,0.34,South
12399,1866,972,40,2022-02-18,Auto,1188.0,Approved,18,0,0.78,South
12400,561,3051,22,2022-12-09,Home,8794.0,Approved,22,0,0.33,South
12401,3480,2887,17,2022-01-20,Life,10285.0,Denied,43,0,0.75,South
12402,2637,1693,24,2022-03-15,Home,5740.0,Approved,47,0,0.37,South
12403,5988,4685,22,2023-12-16,Auto,2264.0,Approved,43,0,0.95,South
12404,5994,3416,16,2024-10-29,Home,8654.0,Denied,17,0,0.62,South
12405,7149,1905,5,2021-10-07,Home,8753.0,Denied,51,0,0.14,South
12406,3949,941,7,2021-12-26,Home,4844.0,Approved,12,0,0.03,South
12407,6437,2136,21,2024-11-11,Auto,14379.0,Approved,20,0,0.02,South
12408,4426,1085,26,2025-04-01,Auto,3980.0,Approved,46,0,0.81,South
12409,1719,1059,6,2025-01-06,Home,16410.0,Approved,9,0,0.34,South
12410,4443,2760,5,2022-09-23,Auto,17216.0,Approved,56,0,0.2,South
12411,4401,2104,8,2024-03-23,Home,17348.0,Denied,62,0,0.11,South
12412,5022,4312,6,2022-12-27,Auto,8888.0,Approved,53,0,0.02,South
12413,7290,1939,26,2023-01-21,Auto,9916.0,Approved,29,0,0.39,South
12414,1923,4752,21,2024-03-07,Life,688.0,Pending,39,0,0.0,South
12415,6742,3621,36,2024-11-09,Auto,17918.0,Approved,24,0,0.23,South
12416,25,749,11,2022-05-03,Life,11958.0,Approved,34,0,0.38,South
12417,2197,1953,19,2022-03-09,Home,1077.0,Approved,43,0,0.05,South
12418,4195,1579,5,2022-07-03,Auto,2505.0,Approved,3,0,0.89,South
12419,4322,3392,15,2022-02-13,Auto,5137.0,Approved,42,0,0.89,South
12420,6154,3382,3,2021-10-13,Home,13325.0,Approved,40,0,0.95,South
12421,4122,3181,14,2022-12-29,Auto,14739.0,Approved,35,0,0.67,South
12422,4206,4749,40,2025-04-19,Auto,1934.0,Denied,44,0,0.28,South
12423,4861,1450,,2022-10-04,Home,12638.0,Denied,55,0,0.6,South
12424,4426,2659,28,2023-05-06,Home,3528.0,Approved,57,0,0.49,South
12425,909,4040,33,2022-07-07,Auto,3637.0,Approved,30,0,0.98,South
12426,790,172,20,2023-02-18,Life,14890.0,Pending,27,0,0.87,South
12427,3186,3042,20,2025-02-22,Auto,7740.0,Approved,51,0,0.73,South
12428,3018,738,17,2023-07-12,Auto,15178.0,Denied,22,0,0.39,South
12429,1775,4890,38,2025-01-26,Health,533.0,Approved,57,0,0.19,South
12430,2657,3502,11,2024-06-16,Auto,17778.0,Approved,47,0,0.4,South
12431,6942,4391,30,2023-03-29,Life,11195.0,Approved,23,0,0.02,South
12432,4145,1323,31,2022-11-28,Auto,2989.0,Approved,44,0,0.16,South
12433,2161,1455,13,2025-04-06,Auto,5164.0,Approved,33,0,0.05,South
12434,7471,245,29,2021-11-29,Auto,7006.0,Approved,47,1,0.1,South
12435,7972,2482,3,2025-01-16,Auto,1313.0,Denied,43,0,0.95,South
12436,1125,2863,6,2023-12-13,Home,15330.0,Approved,13,0,0.32,South
12437,3596,337,6,2023-01-21,Home,8517.0,Denied,19,0,0.82,South
12438,2453,4565,19,2023-09-04,Life,9789.0,Approved,51,0,0.93,South
12439,4613,1420,10,2022-04-22,Life,5155.0,Denied,16,0,0.27,South
12440,2796,552,6,2022-07-31,Auto,16166.0,Denied,54,0,0.01,South
12441,2745,1436,19,2024-03-09,Home,1406.0,Approved,60,0,0.51,South
12442,6085,644,19,2022-10-25,Auto,12404.0,Approved,17,0,0.95,South
12443,5242,4272,25,2024-01-18,Auto,10364.0,Approved,48,0,0.02,South
12444,2491,573,24,2022-04-14,Auto,12612.0,Approved,43,0,0.22,South
12445,1646,1627,17,2024-06-23,Auto,17565.0,Approved,5,0,0.61,South
12446,1370,1039,11,2025-01-19,Life,14500.0,Approved,17,0,0.43,South
12447,1119,336,28,2024-05-10,Home,14805.0,Pending,54,0,0.65,South
12448,1262,466,21,2025-07-28,Home,8924.0,Denied,50,0,0.37,South
12449,726,4537,38,2024-09-08,Auto,3054.0,Denied,9,0,0.99,South
12450,6234,1190,29,2023-06-26,Home,11571.0,Approved,5,0,0.43,South
12451,6198,2980,5,2022-05-16,Auto,17356.0,Approved,41,0,0.1,South
12452,1050,4870,9,2022-11-27,Auto,5697.0,Pending,42,0,0.03,South
12453,2215,2976,38,2023-01-28,Home,9743.0,Approved,51,0,0.48,South
12454,5857,4704,9,2022-07-21,Life,5466.0,Denied,7,0,0.75,South
12455,7498,1510,17,2022-06-21,Life,14685.0,Denied,37,0,0.93,South
12456,1651,4644,25,2023-02-23,Home,17943.0,Approved,57,0,0.3,South
12457,1508,116,12,2022-05-31,Auto,5459.0,Approved,43,0,0.19,South
12458,4845,346,18,2025-07-18,Life,12235.0,Approved,40,0,0.69,South
12459,2518,4849,36,2024-05-14,Auto,7644.0,Pending,25,0,0.24,South
12460,392,2246,39,2023-06-14,Home,6498.0,,28,0,0.61,South
12461,7728,4907,37,2024-07-18,Home,8028.0,Approved,54,0,0.62,South
12462,5285,3749,6,2024-02-05,Home,14062.0,Approved,28,0,0.55,South
12463,348,4575,29,2021-10-23,Home,13569.0,Pending,10,0,0.11,South
12464,3905,3937,,2021-11-27,Auto,12281.0,Approved,5,0,0.44,South
12465,5970,1327,7,2022-07-08,Home,7481.0,Approved,46,0,0.62,South
12466,1317,1825,13,2023-11-06,Home,10407.0,Approved,16,0,0.38,South
12467,1614,3278,19,2024-02-06,Life,16814.0,Denied,37,0,0.51,South
12468,7562,1627,40,2022-08-17,Home,983.0,Approved,8,0,0.48,South
12469,3878,1348,21,2022-05-16,Auto,13365.0,Approved,29,0,0.09,South
12470,3279,1702,33,2022-07-20,Home,9088.0,Approved,22,0,0.84,South
12471,1250,385,2,2023-02-28,Home,7006.0,Approved,29,0,0.79,South
12472,1202,1461,3,2021-12-20,Auto,15890.0,Denied,42,0,0.6,South
12473,7623,1061,10,2025-05-10,Home,8403.0,Approved,48,1,0.82,South
12474,5155,2894,28,2022-12-28,Auto,8829.0,Denied,4,0,0.0,South
12475,1214,946,1,2023-07-31,Home,2692.0,Approved,41,0,0.64,South
12476,1632,2581,26,2024-10-29,Home,4484.0,Denied,14,0,0.26,South
12477,7973,3341,28,2022-05-26,Auto,7656.0,Approved,62,0,0.88,South
12478,2833,4939,35,2025-08-14,Auto,9841.0,Approved,46,0,0.92,South
12479,99,3813,14,2022-09-22,Home,17399.0,Denied,24,0,0.94,South
12480,1380,680,19,2023-03-27,Home,1480.0,Approved,23,0,0.11,South
12481,5135,2127,18,2022-12-27,Home,3777.0,Approved,41,0,0.82,South
12482,482,4570,9,2024-12-21,Home,8827.0,Approved,49,0,0.86,South
12483,3561,3550,1,2022-07-05,Home,14605.0,Approved,23,0,0.0,South
12484,6110,1452,25,2022-09-28,Home,17891.0,Approved,35,0,0.25,South
12485,2877,1477,22,2024-01-08,Auto,6199.0,Approved,10,0,0.5,South
12486,2543,927,31,2025-03-28,Auto,6970.0,Approved,15,0,0.1,South
12487,4706,3814,39,2024-08-19,Auto,6109.0,Pending,52,0,0.6,South
12488,7039,1728,39,2022-07-03,Life,4396.0,Approved,57,0,0.81,South
12489,3843,3909,1,2022-06-08,Home,14113.0,Approved,27,0,0.99,South
12490,7438,2442,19,2024-10-30,Life,2348.0,Approved,52,0,0.84,South
12491,7990,1019,37,2022-05-10,Auto,574.0,Denied,58,0,0.25,South
12492,5289,2969,19,2025-01-15,Auto,15759.0,Approved,18,0,0.27,South
12493,4019,1680,34,2024-01-04,Home,12999.0,Denied,15,0,0.62,South
12494,4880,4503,32,2021-09-15,Home,2153.0,Denied,48,0,0.97,South
12495,4863,1097,40,2023-07-26,Home,7194.0,Approved,17,0,0.54,South
12496,5430,4578,40,2023-01-02,Home,5625.0,Approved,61,0,0.32,South
12497,2670,4201,34,2022-07-08,Auto,7837.0,Approved,21,0,0.15,South
12498,2326,2342,23,2025-01-10,Home,2379.0,Approved,47,0,0.66,South
12499,7197,1494,6,2023-01-20,Auto,9185.0,Approved,47,0,0.04,South
12500,3723,804,8,2024-06-12,Auto,14571.0,Approved,41,0,0.75,South
12501,7805,1423,31,2024-12-29,Auto,12454.0,Pending,39,0,0.81,South
12502,447,2630,3,2023-12-30,Auto,6018.0,Approved,55,0,0.06,South
12503,1351,2248,6,2025-02-15,Auto,12896.0,Denied,22,0,0.71,South
12504,4025,4183,1,2025-03-09,Auto,9677.0,Denied,55,0,0.29,South
12505,776,4549,,2023-04-07,Health,5139.0,Approved,56,0,0.54,South
12506,4689,3507,32,2024-10-22,Life,4055.0,Denied,9,0,0.1,South
12507,4636,4040,40,2023-06-22,Auto,15557.0,Approved,7,0,0.42,South
12508,7292,490,18,2022-07-20,Home,6030.0,Approved,37,0,0.21,South
12509,5271,4879,15,2023-10-07,Auto,9295.0,Approved,49,0,0.3,South
12510,7521,4388,23,2023-02-26,Auto,16112.0,Approved,50,0,0.46,South
12511,3750,4452,35,2023-03-12,Auto,16558.0,Approved,29,0,0.82,South
12512,7211,3992,9,2021-10-14,Home,15927.0,Approved,56,0,0.73,South
12513,7787,4781,28,2024-11-01,Auto,14845.0,Approved,3,1,0.08,South
12514,4035,4488,20,2024-09-16,Home,12708.0,Approved,55,0,0.07,South
12515,977,1548,9,2024-06-02,Home,15649.0,Approved,55,0,0.92,South
12516,3534,3575,1,2023-01-16,Home,3307.0,Pending,47,1,0.13,South
12517,1884,348,33,2025-01-23,Home,7966.0,Approved,23,0,0.89,South
12518,1614,2753,24,2023-10-08,Auto,15129.0,Approved,55,0,0.56,South
12519,6688,3962,37,2022-07-08,Home,6246.0,Approved,33,0,0.4,South
12520,4118,2086,30,2022-11-28,Home,1824.0,Approved,38,0,0.45,South
12521,3081,1847,40,2025-05-26,Auto,16299.0,Approved,19,0,0.91,South
12522,4294,3531,38,2022-03-01,Life,8924.0,Approved,44,0,0.28,South
12523,4669,294,2,2023-07-29,Life,16564.0,Approved,60,0,0.29,South
12524,3267,10,31,2024-04-21,Life,7346.0,Approved,45,0,0.42,South
12525,6345,3965,20,2022-12-16,Auto,17395.0,Pending,28,0,0.03,South
12526,7326,2176,2,2021-01-13,Home,12331.0,Approved,5,0,0.5,South
12527,4806,4394,39,2022-12-07,Home,7676.0,Denied,12,0,0.78,South
12528,254,700,1,2024-04-12,Auto,12417.0,Approved,15,0,0.05,South
12529,3728,2679,6,2022-10-05,Auto,13453.0,Approved,33,0,0.16,South
12530,235,188,6,2022-04-19,Auto,5571.0,Approved,30,0,0.62,South
12531,755,1888,34,2024-04-29,Home,15595.0,Denied,38,0,0.82,South
12532,5526,2362,11,2024-06-05,Auto,4400.0,Approved,23,0,0.8,South
12533,6324,712,8,2021-12-14,Auto,5114.0,Approved,14,0,0.55,South
12534,3259,1772,36,2023-09-21,Auto,9524.0,Approved,8,1,0.42,South
12535,55,1096,26,2022-12-14,Auto,1902.0,Approved,43,1,0.28,South
12536,409,1428,31,2021-10-01,Home,11522.0,Approved,55,0,0.91,South
12537,6446,2251,10,2023-04-19,Home,4326.0,Approved,42,0,0.25,South
12538,7674,2378,31,2024-03-15,Home,15927.0,Approved,46,0,0.16,South
12539,532,4698,34,2021-11-22,Home,10649.0,Denied,11,0,0.08,South
12540,6600,4954,3,2022-02-02,Home,7220.0,Approved,19,0,0.15,South
12541,3651,167,17,2023-10-23,Life,11303.0,Denied,25,0,0.78,South
12542,6633,4978,34,2025-08-07,Home,10989.0,Approved,56,0,0.56,South
12543,1157,145,39,2025-03-24,Home,8900.0,Approved,39,0,0.5,South
12544,6856,2169,20,2024-09-11,Auto,6158.0,Denied,42,0,0.43,South
12545,3934,2881,17,2023-06-14,Auto,17566.0,Pending,5,0,0.7,South
12546,5789,3336,,2022-12-05,Home,13780.0,Approved,27,0,0.09,South
12547,6633,1096,35,2022-03-23,Auto,12791.0,Approved,7,0,0.07,South
12548,1042,4388,24,2021-12-28,Life,1495.0,Approved,48,0,0.29,South
12549,5946,1917,21,2022-11-04,Home,3283.0,,13,0,0.03,South
12550,7635,4330,27,2022-01-24,Auto,9227.0,Approved,12,0,0.52,South
12551,4657,4941,25,2023-10-17,Auto,10851.0,Approved,59,0,0.82,South
12552,7552,52,22,2023-06-17,Auto,7985.0,Approved,49,1,0.88,South
12553,1573,4342,23,2021-12-12,Home,5152.0,Denied,61,0,0.78,South
12554,4807,4414,15,2022-05-06,Auto,12564.0,Approved,38,0,0.74,South
12555,3307,285,38,2022-06-06,Home,7239.0,Approved,22,0,0.83,South
12556,545,434,17,2024-05-30,Auto,5610.0,Denied,41,0,0.39,South
12557,5227,517,15,2023-12-01,Home,5312.0,Denied,61,0,0.36,South
12558,5118,506,6,2021-11-15,Home,4694.0,Approved,3,0,0.36,South
12559,7379,793,39,2024-08-29,Home,984.0,Approved,40,0,0.09,South
12560,7407,3292,33,2024-01-23,Auto,16670.0,Approved,35,0,0.27,South
12561,2580,4786,10,2022-01-12,Auto,2899.0,Denied,50,0,0.4,South
12562,4998,931,34,2024-06-11,Home,11276.0,Approved,8,0,0.75,South
12563,6644,428,26,2024-07-11,Home,10327.0,Approved,40,0,0.3,South
12564,1657,2572,28,2023-05-12,Auto,15518.0,Approved,52,0,0.6,South
12565,4447,4790,3,2023-06-28,Home,7538.0,Approved,7,0,0.12,South
12566,4461,2893,8,2023-12-08,Auto,2458.0,Denied,19,0,0.7,South
12567,5338,4520,37,2022-09-25,Auto,9590.0,Denied,22,0,0.18,South
12568,163,2909,22,2024-12-04,Home,5441.0,Denied,25,0,0.49,South
12569,1473,2807,15,2023-04-01,Life,6393.0,Denied,30,0,0.79,South
12570,1584,4297,28,2021-12-07,Home,15641.0,Approved,59,0,0.11,South
12571,5106,3235,5,2023-01-24,Auto,17269.0,Approved,14,0,0.48,South
12572,1535,867,14,2023-07-03,Auto,4962.0,Approved,47,0,0.45,South
12573,7962,4355,10,2022-11-20,Auto,12956.0,Pending,14,0,0.6,South
12574,2677,3314,13,2024-11-02,Auto,3482.0,Denied,49,0,0.9,South
12575,1950,2152,14,2023-04-13,Home,3386.0,Denied,33,1,0.96,South
12576,526,3276,32,2021-08-17,Life,14466.0,Approved,15,0,0.16,South
12577,6852,183,31,2022-08-03,Auto,852.0,Denied,29,0,0.48,South
12578,1224,3866,27,2022-06-01,Home,14660.0,Approved,50,0,0.28,South
12579,326,2238,28,2023-05-12,Auto,1905.0,Approved,13,0,0.93,South
12580,3844,3014,2,2021-10-16,Auto,17624.0,Approved,46,0,0.61,South
12581,2324,3976,2,2022-11-06,Life,14660.0,Approved,17,0,0.52,South
12582,4601,2832,24,2022-12-29,Home,3660.0,Approved,40,0,0.88,South
12583,5881,4480,12,2022-09-02,Home,11718.0,Approved,26,0,0.19,South
12584,826,4540,29,2025-01-08,Auto,3506.0,Denied,52,0,0.07,South
12585,483,1780,14,2022-12-16,Auto,6204.0,Approved,53,0,0.89,South
12586,2414,1673,6,2024-04-10,Life,6516.0,Approved,22,0,0.33,South
12587,4161,3644,,2024-06-17,Auto,7793.0,Denied,57,0,0.65,South
12588,5374,3734,16,2024-07-22,Auto,17128.0,Approved,38,0,0.47,South
12589,4078,2382,3,2023-11-07,Home,8068.0,Pending,57,0,0.01,South
12590,2505,979,32,2022-02-01,Home,2761.0,Approved,16,1,0.61,South
12591,153,3630,6,2025-06-06,Home,5799.0,Denied,20,0,0.22,South
12592,5475,3095,29,2025-07-27,Home,17079.0,Pending,56,0,0.74,South
12593,2864,4444,17,2021-10-31,Life,4675.0,Denied,44,0,0.62,South
12594,2258,3710,37,2023-03-22,Home,8120.0,Denied,50,0,0.06,South
12595,4100,4117,7,2023-09-08,Auto,11394.0,Approved,53,0,0.67,South
12596,3974,2268,33,2022-09-18,Home,17353.0,Denied,12,0,0.36,South
12597,542,215,3,2023-06-20,Life,10987.0,Denied,5,0,0.17,South
12598,6542,3639,30,2022-11-24,Home,5874.0,Pending,20,0,0.51,South
12599,3272,3678,13,2023-08-19,Life,15734.0,Approved,41,0,0.37,South
12600,4653,135,31,2025-05-09,Auto,7652.0,Denied,7,0,0.67,South
12601,1453,351,35,2023-02-09,Home,10913.0,Denied,59,0,0.85,South
12602,7145,1348,24,2023-12-15,Auto,9564.0,Denied,6,0,0.44,South
12603,5117,1867,34,2022-06-17,Health,6549.0,Approved,31,0,0.02,South
12604,4388,1353,34,2024-02-16,Home,15590.0,Approved,35,0,0.81,South
12605,621,1372,34,2022-10-19,Auto,10912.0,Approved,59,0,0.26,South
12606,378,4600,35,2023-06-25,Life,1409.0,Denied,34,0,0.93,South
12607,5864,3534,25,2025-09-27,Auto,6473.0,Approved,43,0,0.85,South
12608,2108,4393,37,2022-06-29,Auto,4876.0,Approved,18,0,0.59,South
12609,7346,3814,4,2025-10-19,Home,8831.0,Approved,17,1,0.75,South
12610,122,679,8,2021-04-19,Auto,6686.0,Denied,54,0,0.19,South
12611,1625,3322,40,2023-07-31,Auto,3830.0,Denied,17,0,0.19,South
12612,708,4745,13,2024-05-12,Home,17987.0,Approved,39,1,0.08,South
12613,6519,75,18,2024-08-07,Health,5471.0,Approved,58,0,0.81,South
12614,3352,4514,37,2024-11-23,Auto,11168.0,Approved,55,0,0.23,South
12615,3135,2246,1,2025-01-14,Home,10041.0,Denied,28,1,0.34,South
12616,7682,2271,12,2022-08-11,Home,14014.0,Approved,48,0,0.04,South
12617,4884,4474,1,2023-12-20,Auto,1563.0,Denied,28,0,0.04,South
12618,2365,1911,8,2022-01-28,Auto,17480.0,Pending,33,0,0.98,South
12619,5608,658,7,2021-11-11,Life,6146.0,Approved,52,0,0.35,South
12620,2441,2293,4,2021-12-30,Home,9829.0,Denied,33,0,0.97,South
12621,3304,1560,5,2024-07-06,Auto,5919.0,Approved,54,0,0.07,South
12622,4945,4101,2,2024-03-12,Life,5126.0,Approved,4,0,0.13,South
12623,2358,732,31,2021-10-07,Home,4691.0,Approved,50,0,0.69,South
12624,4371,957,17,2023-07-05,Home,18122.0,Denied,32,0,0.91,South
12625,114,4581,36,2025-01-07,Auto,16279.0,Denied,14,1,0.66,South
12626,1730,3982,24,2025-07-06,Home,3398.0,Approved,32,0,0.95,South
12627,6933,2615,15,2023-01-11,Home,7741.0,Pending,57,0,0.81,South
12628,4237,2645,,2023-08-20,Home,5440.0,Approved,47,0,0.26,South
12629,3463,58,12,2022-06-18,Home,15130.0,Pending,16,0,0.35,South
12630,5015,498,1,2022-01-29,Auto,3044.0,Approved,4,0,0.64,South
12631,172,1611,25,2022-04-06,Auto,14019.0,Approved,8,0,0.06,South
12632,3510,3235,10,2022-10-06,Home,5859.0,Approved,45,0,0.8,South
12633,5704,1591,40,2024-01-15,Home,2273.0,Approved,49,0,0.29,South
12634,3882,4644,29,2023-06-12,Auto,6272.0,Approved,20,0,0.58,South
12635,1809,1635,6,2024-12-02,Auto,11748.0,Denied,15,0,0.16,South
12636,1132,1739,40,2023-04-28,Health,6533.0,Denied,5,0,0.44,South
12637,6975,4202,16,2022-02-21,Auto,7723.0,Denied,31,0,0.57,South
12638,3519,2040,38,2025-07-20,Life,17885.0,,35,1,0.51,South
12639,7907,109,3,2024-07-14,Home,4945.0,Denied,33,0,0.28,South
12640,438,2955,15,2022-01-23,Auto,4271.0,Denied,39,1,0.4,South
12641,6440,1264,3,2023-05-08,Home,1889.0,Approved,20,0,0.11,South
12642,2509,1558,39,2022-04-13,Home,11247.0,Approved,33,0,0.46,South
12643,130,316,12,2022-09-08,Auto,8194.0,Approved,48,0,0.97,South
12644,2281,2101,36,2025-03-22,Home,932.0,Approved,59,0,0.07,South
12645,3517,4159,24,2022-10-16,Home,18281.0,Pending,45,0,0.22,South
12646,2010,4602,5,2023-04-22,Auto,700.0,Denied,33,0,0.92,South
12647,5866,2333,40,2021-12-31,Auto,15608.0,Approved,58,0,0.07,South
12648,44,1127,39,2023-05-22,Auto,2380.0,Approved,34,0,0.96,South
12649,231,196,20,2023-03-10,Auto,8464.0,Approved,9,1,0.46,South
12650,1295,2004,8,2021-10-20,Auto,17168.0,Approved,57,0,0.69,South
12651,2941,1442,27,2022-06-17,Life,17853.0,Denied,20,0,0.09,South
12652,4534,4246,8,2023-06-09,Auto,1899.0,Approved,34,0,0.33,South
12653,2431,3459,22,2023-11-27,Home,6142.0,Approved,36,0,0.1,South
12654,760,1051,25,2023-05-15,Auto,15770.0,Approved,17,0,0.69,South
12655,1798,1406,33,2024-07-19,Home,5194.0,Denied,61,0,0.71,South
12656,2912,3915,14,2025-02-21,Auto,17504.0,Denied,45,0,0.72,South
12657,1318,1806,19,2025-06-09,Home,8322.0,Denied,54,0,0.02,South
12658,4811,2014,21,2024-06-09,Home,4784.0,Denied,30,0,0.1,South
12659,2027,4707,40,2023-12-16,Life,5371.0,Denied,15,0,0.99,South
12660,6123,218,28,2023-08-11,Home,15460.0,Approved,36,0,0.8,South
12661,5022,2061,18,2024-07-19,Home,11537.0,Approved,44,0,0.9,South
12662,4518,473,39,2021-10-25,Life,8929.0,Approved,32,0,0.46,South
12663,48,2602,15,2022-07-03,Home,15162.0,Approved,45,0,0.92,South
12664,6442,3914,36,2025-04-20,Home,13049.0,Approved,8,0,0.72,South
12665,292,1271,21,2022-01-06,Auto,4545.0,Approved,52,0,0.04,South
12666,4067,2615,31,2021-08-02,Auto,481.0,Pending,30,0,0.45,South
12667,3114,1488,13,2025-03-07,Auto,11126.0,Approved,42,0,0.74,South
12668,1724,1202,40,2024-02-26,Home,4820.0,Denied,7,0,0.94,South
12669,2625,2128,,2022-12-07,Home,9104.0,Approved,5,0,0.35,South
12670,6341,2656,27,2025-02-09,Home,4079.0,Approved,21,0,0.26,South
12671,4702,1063,2,2024-02-12,Life,5105.0,Denied,55,0,0.41,South
12672,3053,104,5,2024-05-26,Home,3812.0,Approved,20,0,0.02,South
12673,7670,2969,6,2023-02-16,Health,18116.0,Denied,40,0,0.68,South
12674,4673,1613,33,2022-11-28,Auto,13847.0,Approved,59,0,0.73,South
12675,207,4458,17,2024-03-04,Health,17322.0,Denied,36,0,0.37,South
12676,3480,1844,34,2024-04-26,Home,10973.0,Denied,37,0,0.56,South
